id_play,player_id,team,clock,x,y,v,kicker,phase
30087,1004592,def,1203.48,79.72263551,-4.422910914,0.998683103,0,MARK
30087,1004985,att,1203.48,9.027079632,-11.43396509,0.561341502,0,MARK
30087,1005717,att,1203.48,27.40630867,-28.89184097,0.851283908,0,MARK
30087,1006130,def,1203.48,42.62881796,5.942625755,0.208766889,0,MARK
30087,1006143,att,1203.48,76.19328506,-13.50115783,0.847120943,0,MARK
30087,1008280,def,1203.48,56.81412652,11.65311093,1.558045727,0,MARK
2050,250267,att,82,36.13560058,5.123927157,1.822983811,0,FREE
2050,260113,att,82,65.29506531,2.119343139,1.419653831,0,FREE
2050,270732,def,82,58.34388717,4.643436847,0.185389241,0,FREE
2050,290117,att,82,33.47785396,33.26177626,1.215904596,0,FREE
2050,290641,att,82,-0.469229577,-16.96319158,1.934934313,0,FREE
2050,290797,def,82,63.23753381,-5.054618716,1.806987164,0,FREE
2050,291492,def,82,7.402340377,1.483737323,1.341224403,0,FREE
2050,293651,def,82,77.73413285,-2.195478478,1.613641677,0,FREE
2050,293846,att,82,40.28146038,2.297947903,0.962438502,0,FREE
2050,294101,def,82,79.91096864,-0.166004729,0.842225847,0,FREE
2050,294596,att,82,49.16125028,20.98820972,3.979734688,0,FREE
2050,295136,def,82,58.98908511,16.34485528,1.286902797,0,FREE
2050,295313,def,82,12.65814101,14.68015891,1.558833229,0,FREE
2050,295467,def,82,35.74101939,30.00176285,1.006279925,0,FREE
2050,295584,att,82,38.30440878,-14.77876454,0.051585797,0,FREE
2050,296205,att,82,36.98653348,-0.215096781,0.51611694,0,FREE
2050,296351,att,82,71.34451728,0.311080711,0.362284683,1,FREE
2050,296422,att,82,-4.340230887,16.16126581,1.79965503,0,FREE
2050,297373,def,82,38.61726411,-1.330701533,1.67940539,0,FREE
2050,298277,def,82,27.41959614,9.519758227,1.675556106,0,FREE
2050,298421,att,82,48.22587092,10.50530441,1.247585845,0,FREE
2050,992000,att,82,74.91507548,-3.391690204,1.76165557,0,FREE
2050,992374,att,82,66.87649738,4.763796839,0.064940568,0,FREE
2050,992468,att,82,37.90686192,19.22414144,1.64741771,0,FREE
2050,993480,att,82,-15.51664354,3.827182752,1.008468458,0,FREE
2050,993834,def,82,38.42408059,4.333351424,1.455606276,0,FREE
2050,993917,att,82,1.465410382,-8.345014031,1.52903139,0,FREE
2050,996708,def,82,-2.137863277,-9.229988396,1.132641023,0,FREE
2050,997501,def,82,51.91494121,14.74732997,1.528411234,0,FREE
2050,1002264,att,82,10.49898359,12.27726713,1.585004594,0,FREE
2050,1002404,def,82,8.755810923,-28.43165133,0.166562037,0,FREE
2050,1004592,def,82,43.25285732,18.86684355,1.445346837,0,FREE
2050,1005000,def,82,13.73907856,12.30658286,1.843875975,0,FREE
2050,1005717,att,82,10.98028421,26.06351471,1.799034696,0,FREE
2050,1006130,def,82,43.03463928,16.79836387,1.29224615,0,FREE
2050,1008280,def,82,53.17351584,-21.27352826,0.186675447,0,FREE
12995,250267,att,519.8,35.37040164,15.42187045,1.586563332,0,PENALTY_50M
12995,270732,def,519.8,71.4835026,6.288960713,1.029390736,0,PENALTY_50M
12995,290073,def,519.8,12.79946757,-16.70410565,0.124992928,0,PENALTY_50M
12995,290117,att,519.8,34.87894843,16.09728419,0.901989753,0,PENALTY_50M
12995,290641,att,519.8,10.04181171,-26.88762224,1.208116596,0,PENALTY_50M
12995,290797,def,519.8,48.50247642,0.405709252,1.105843412,0,PENALTY_50M
12995,291492,def,519.8,24.8009145,-0.176395023,1.340326691,0,PENALTY_50M
12995,291545,def,519.8,30.71687158,0.224737414,0.181237905,0,PENALTY_50M
12995,293846,att,519.8,-1.385468727,-61.26894909,3.380473148,0,PENALTY_50M
12995,294101,def,519.8,79.73534494,-0.434954915,0.299265494,0,PENALTY_50M
12995,294596,att,519.8,52.05990222,18.43010428,1.626271548,0,PENALTY_50M
12995,295136,def,519.8,60.44173192,4.765112644,0.591236904,0,PENALTY_50M
12995,295467,def,519.8,42.47087223,-10.42690019,1.34432515,0,PENALTY_50M
12995,296205,att,519.8,28.14883394,2.370006057,1.106000332,0,PENALTY_50M
12995,296351,att,519.8,34.62769268,25.75345815,0.431581647,0,PENALTY_50M
12995,296422,att,519.8,19.17959223,24.88098105,0.232566948,0,PENALTY_50M
12995,297373,def,519.8,26.16158645,-19.61954664,1.182640995,0,PENALTY_50M
12995,297452,att,519.8,67.01292931,9.959980445,2.167527607,1,PENALTY_50M
12995,298277,def,519.8,25.31756776,24.48100676,1.24115516,0,PENALTY_50M
12995,991988,att,519.8,44.04173517,-1.840707831,0.91353799,0,PENALTY_50M
12995,992000,att,519.8,70.8128286,-2.029284303,1.514544995,0,PENALTY_50M
12995,992351,def,519.8,49.55916554,28.76920911,0.324580653,0,PENALTY_50M
12995,992374,att,519.8,58.18745881,11.92461311,1.74141466,0,PENALTY_50M
12995,992468,att,519.8,14.47087471,-1.253036064,0.878156437,0,PENALTY_50M
12995,993480,att,519.8,-2.518766916,-1.571313664,0.457470175,0,PENALTY_50M
12995,993917,att,519.8,24.88504754,-6.295253477,1.463863642,0,PENALTY_50M
12995,996708,def,519.8,-2.140415617,7.362511206,0.167721224,0,PENALTY_50M
12995,997501,def,519.8,58.88883934,-4.41420624,0.348033247,0,PENALTY_50M
12995,1002404,def,519.8,5.198089118,-64.03051197,2.242037902,0,PENALTY_50M
12995,1003130,def,519.8,13.90245441,-38.77035286,3.423891408,0,PENALTY_50M
12995,1004592,def,519.8,32.67997991,10.97466139,1.362405768,0,PENALTY_50M
12995,1004985,att,519.8,9.345487079,-16.511336,1.164865512,0,PENALTY_50M
12995,1005000,def,519.8,37.88783715,30.01563366,0.239183403,0,PENALTY_50M
12995,1005717,att,519.8,8.057114315,9.690091108,0.099749871,0,PENALTY_50M
12995,1006130,def,519.8,57.90946737,1.290113881,0.547938025,0,PENALTY_50M
12995,1006143,att,519.8,10.78630661,-50.12122051,4.830276209,0,PENALTY_50M
20556,260113,def,822.24,5.471866482,29.31910312,4.044168909,0,MARK
20556,270732,att,822.24,16.511463,24.81792634,2.92979435,0,MARK
20556,290073,att,822.24,57.77633182,-5.4019787,2.506003408,0,MARK
20556,290117,def,822.24,12.43255963,41.85155389,4.024217459,0,MARK
20556,290641,def,822.24,71.36485105,11.56509635,0.743187488,0,MARK
20556,291492,att,822.24,49.79836296,-9.513587333,0.508087577,0,MARK
